443.45,2252.2,2836.8,1391.9,3786.7,4062.3,237.3,-2123.8,-2339.3,-711.67,-1709.4,188.04,5005.4,2748.3,-5020.5,3046.5,-156.22,1328.9,977.63,-8027.9,-2110.2,2495
442.17,2246.4,2824.7,1386.9,3774.5,4048.9,239.27,-2111.6,-2327.4,-706.12,-1701.3,188.45,4989.2,2740.3,-4997.3,3034.9,-155.51,1327.3,974.05,-7992.2,-2099.6,2485.2
438.49,2236.1,2811,1380,3757,4029.8,235.87,-2110.2,-2318.7,-705.31,-1697.1,185.9,4967.8,2727.3,-4977.6,3018.9,-156.61,1319.2,966.33,-7958.2,-2091.9,2471.8
433.56,2224.3,2796.5,1372.1,3736.4,4008.2,231.29,-2110.7,-2311.6,-705.81,-1694,181.95,4940.8,2711.4,-4958.5,3001.4,-157.5,1307.5,958.07,-7924,-2084.1,2458.7
429.24,2211.8,2781.9,1363.9,3715.9,3986.5,227.99,-2103.4,-2304.2,-705.32,-1690.3,177.34,4913.1,2695.9,-4938,2983.8,-157.93,1297.8,951.02,-7889.4,-2076.5,2445.5
426.18,2197.7,2768.2,1355.8,3695.9,3963.9,223.59,-2089.8,-2296.2,-704.42,-1686.2,172.92,4889.1,2681.2,-4916.4,2966.3,-158.91,1290.5,944.12,-7854.8,-2070.3,2431.1
422.42,2182.8,2753.6,1347.3,3675.4,3940.3,217.75,-2081.7,-2287.7,-703.63,-1681.2,170.68,4865.5,2665.2,-4895.1,2949.2,-159.31,1282.1,937.01,-7819.9,-2064.5,2416.8
417.92,2168,2737.7,1337.6,3653.3,3915.4,212.65,-2081.4,-2279.2,-703.34,-1675.5,169.59,4838.5,2647,-4874.5,2931.9,-158.07,1272.3,930.72,-7782.6,-2058.2,2402.2
416.03,2154.3,2723.3,1329,3630.7,3890.7,208.93,-2073,-2270.8,-703.33,-1670,167.19,4810.2,2628.4,-4854,2914,-156.47,1264,925.71,-7741.1,-2049.3,2387.1
415.8,2143.1,2709.7,1322,3609.5,3868.1,206.54,-2053.7,-2262.1,-702.41,-1663.6,165.04,4782.7,2611.3,-4832.1,2895.9,-155.39,1257.4,921.67,-7697.2,-2036.7,2373.6
412.08,2133.9,2693.2,1314.2,3589.7,3847.8,205.79,-2043.4,-2251.9,-699.79,-1655.5,165.9,4755.7,2595.9,-4807.9,2878.3,-154.3,1251.5,918.09,-7653.9,-2023.5,2361.8
406.89,2124.6,2676.9,1306.5,3570.3,3828.3,205.9,-2042.6,-2237.5,-694.98,-1645.7,168.28,4730.3,2583,-4780,2862,-153.22,1248,914.85,-7610.3,-2011.1,2350
406.35,2114.9,2665.2,1301,3550.8,3808.8,206.04,-2027.5,-2219.7,-688.58,-1634.3,168.86,4706.9,2572.8,-4749,2847.1,-152.88,1246.6,912.02,-7564.9,-1997.7,2337.4
408.78,2105.1,2654.2,1295.9,3531.1,3789,207.13,-1998.5,-2203,-682.21,-1621.4,168.38,4682.6,2562.7,-4716.7,2832.9,-153.1,1242.6,909.12,-7519.1,-1983.7,2326.5
410.76,2094.8,2640.3,1290.8,3512.8,3769.3,209.56,-1977.3,-2187.3,-674.94,-1606.4,169.9,4655,2551.4,-4683.3,2819.5,-152.56,1234.3,905.66,-7473.2,-1969,2316.7
413.87,2084.4,2627.1,1288.5,3496.8,3749.7,212.18,-1968.5,-2168.8,-664.82,-1590,173.11,4625.1,2539.9,-4648,2807.3,-150.56,1225.3,901.53,-7423.9,-1951.7,2304.6
417.11,2074.5,2615.3,1286.5,3480.4,3729.6,214.41,-1960.1,-2149.1,-653.82,-1574.3,175.58,4594.9,2527.5,-4613.2,2794.5,-147.71,1218.2,896.58,-7370,-1933.6,2290.2
416.29,2063.2,2600.3,1279.4,3460,3707.2,215.34,-1944.8,-2133.5,-646.01,-1561.2,176.36,4563.5,2511.6,-4582.2,2778.4,-145.04,1209.8,890.25,-7316.6,-1919.7,2275.7
409.99,2048,2579.3,1267.8,3434.9,3680.5,212.79,-1926.8,-2122.6,-642.56,-1550.8,174.84,4529,2491.6,-4554.8,2758.5,-143.43,1198.2,882.56,-7269.8,-1910.8,2259.6
400.45,2030,2554.8,1256,3407.4,3651.1,207.46,-1915.7,-2112.1,-640.75,-1542,171.31,4494.3,2470.3,-4527.6,2737.3,-142.44,1186.8,875.25,-7227.8,-1902.6,2240.6
392.54,2012.6,2531.9,1246.2,3381.3,3623.1,202.96,-1914,-2098,-637.1,-1533,168.29,4463.2,2451.8,-4496.9,2717,-140.2,1179.5,870.37,-7183.5,-1891.6,2221.1
389.21,1996.9,2512.5,1237,3356.3,3597.1,200.03,-1913.5,-2081.1,-632.03,-1523.3,166.29,4434.6,2435.9,-4463.8,2696.5,-137.21,1174.1,866.51,-7134.1,-1879.1,2203
387.56,1981.3,2492.9,1225.4,3329.3,3570.4,196.95,-1901.3,-2065.9,-628.82,-1514.7,163.57,4404,2418.4,-4432.4,2673.5,-136.2,1166.7,860.23,-7082.4,-1868.4,2185.5
383.41,1965,2471.2,1212,3300.2,3542.6,193.81,-1874.2,-2054.4,-627.52,-1506.7,160.84,4371.9,2398.1,-4403.3,2649,-137.08,1157.7,851.36,-7031.1,-1859.3,2167.5
377.42,1948.8,2449.9,1199.9,3272.5,3514.7,191.58,-1845.9,-2043.4,-625.44,-1497.6,159.82,4339.9,2377.9,-4372.8,2625.3,-137.76,1148.2,842.01,-6980.5,-1849,2149.3
372.99,1933.6,2430.2,1190.1,3246.8,3486.6,190.33,-1829.8,-2029,-621.29,-1486.7,160.05,4306.1,2359.9,-4338.4,2603.5,-137.48,1138.1,833.67,-6927,-1835.1,2131.3
370.76,1919.9,2412.3,1181.6,3222,3458.1,190.16,-1822.4,-2010.1,-615.38,-1474.3,160.24,4270.2,2343.8,-4301.2,2584,-136.4,1129.5,827.15,-6867.1,-1818.2,2114.8
370.38,1907.7,2396.8,1174.4,3197.3,3430.1,190.7,-1814.8,-1989,-608.33,-1461,159.8,4235.4,2328,-4264,2565.4,-135.61,1123.3,821.32,-6804.2,-1800.2,2100.9
372.09,1894.6,2383.1,1168.5,3172.3,3402.4,189.99,-1803.4,-1968.3,-600.78,-1448,158.54,4201.2,2311,-4228.2,2545.5,-136.24,1115.7,814.12,-6745.6,-1782.3,2087.5
372.5,1878,2367.1,1162.1,3146.3,3373.3,187.05,-1784.5,-1949.2,-593.15,-1435.2,156.76,4165.2,2293.2,-4192.2,2524.8,-137.68,1104.9,805.85,-6692.7,-1765.4,2070.7
369.4,1860.4,2347.3,1155.2,3121,3344.3,184.81,-1758.6,-1930.6,-584.8,-1421.2,156.03,4128.1,2275,-4154,2505.2,-137.63,1093.5,799.02,-6638.1,-1750.4,2051.4
367.21,1846.3,2328.1,1149.6,3098.5,3318.8,185.75,-1737.1,-1910.5,-575.17,-1405,157.27,4090.6,2256.1,-4113.9,2487.3,-134.69,1082.7,794.9,-6575.3,-1735.4,2033.3
368.13,1833.6,2310.8,1144,3076.4,3294.5,186.88,-1725.5,-1890.9,-566.26,-1389.1,157.72,4050.8,2235.7,-4075.6,2468.3,-131.02,1071.3,791.3,-6508.7,-1720.4,2015.9
368.36,1817.9,2290.3,1136,3050.8,3266.5,185.09,-1716.6,-1873.9,-560.08,-1376.5,154.89,4010,2213.4,-4040.2,2445.7,-128.99,1060,786.02,-6446.6,-1706.2,1997
365.53,1799.5,2267.2,1126.7,3022.8,3236.2,182.39,-1704.8,-1857.2,-555.23,-1365,151.97,3972.1,2191.5,-4004.9,2421.2,-127.25,1050.4,779.93,-6388.7,-1691.2,1977.8
360.91,1781.5,2246.7,1117.7,2994.5,3206.3,181.09,-1685,-1839,-550.39,-1352.2,152.53,3937.4,2170.9,-3967.7,2397.6,-124.08,1042.1,774.29,-6330.6,-1674.5,1960
355.3,1763.1,2226,1106,2963.4,3175,179.26,-1655.9,-1822.7,-547.75,-1339.8,153.2,3901.2,2149.2,-3931,2373.9,-121.42,1033,768.25,-6273.4,-1659.5,1941.4
347.28,1741.1,2198.4,1088.6,2927.7,3139.3,174.18,-1631.5,-1810.5,-549.04,-1330.1,149.75,3861.5,2125,-3896.3,2348.2,-121.02,1023.2,761.46,-6218.3,-1649.2,1918.8
337.1,1716.7,2167.6,1069.1,2890.2,3101.2,166.82,-1621.5,-1799,-551.39,-1321.2,144.1,3822.2,2101.4,-3860.7,2322,-120.71,1016.5,755.57,-6160.7,-1640.3,1894.5
327.55,1693.4,2140.1,1052.4,2853.6,3063.8,159.62,-1617.5,-1785.6,-551.28,-1310.1,139.07,3786.1,2081.3,-3821.9,2297.1,-119.16,1013.8,750.51,-6098.7,-1628.8,1871.5
320.23,1671.7,2115.1,1038.5,2818.1,3026.9,153.63,-1608.6,-1770.2,-548.13,-1297.4,135.95,3750.1,2062.8,-3780.6,2272.9,-118.34,1010.1,744.36,-6036.5,-1615,1848.8
314.64,1651.7,2090,1025.8,2785,2991.5,150.3,-1590.8,-1751.5,-542.09,-1283.9,136.34,3712.6,2044.4,-3738.1,2249.3,-118.43,1002.9,736.96,-5976.1,-1600.2,1827.4
309.93,1634.6,2066.8,1013.7,2754.8,2959.2,149.88,-1568,-1730,-534,-1269.5,138.19,3674.6,2026,-3695,2226.4,-118.26,993.8,728.8,-5913.2,-1583.4,1809.4
307.12,1620.3,2046.6,1003.1,2725.8,2928.8,150.11,-1550.2,-1708.2,-525.95,-1255,137.66,3635.1,2006.6,-3652.5,2202.2,-118.88,983.12,718.86,-5846,-1563.9,1793.1
306.72,1606.1,2028.2,994.97,2697.3,2897.9,150.15,-1538.3,-1686.5,-518.87,-1240.6,135.4,3593.3,1985.7,-3611.3,2176,-120.7,970.18,706.78,-5777.6,-1543.2,1775.2
306.37,1589.7,2009.2,986.65,2668.6,2866.2,150.68,-1521.5,-1665.1,-512.25,-1225.2,134.11,3551,1963.5,-3571.5,2148.8,-121.48,955.49,694.04,-5710.8,-1523.2,1755.6
305.35,1571.4,1988.6,976.01,2638.9,2834.4,150.56,-1495.3,-1644.7,-505.71,-1208.8,133.96,3509.8,1940.2,-3532.2,2122,-119.99,940.08,682.27,-5644.1,-1504,1735.9
304.38,1553.4,1967.3,964.79,2607.9,2801.7,148.22,-1470.4,-1624,-499.57,-1193.6,133.26,3468.9,1916.7,-3492.4,2095.9,-117.95,925.18,671.87,-5575.8,-1485.7,1716
301.91,1535.9,1945.6,953.65,2575.5,2767.4,144.87,-1457,-1603.2,-494.51,-1180.9,130.71,3426.8,1893.2,-3452.3,2069.1,-117.25,911.81,661.92,-5506.9,-1468.4,1695.7
297.03,1518.6,1921.5,941.2,2542.5,2732.9,143.53,-1446.7,-1584.7,-489.96,-1169.2,127.39,3383.6,1869.4,-3411.8,2041.7,-117.48,899.86,651.75,-5438,-1450.3,1676.3
291.23,1501.9,1895.5,927.89,2510.8,2699.2,144.3,-1426.2,-1568.6,-484.31,-1156.7,125.41,3340.5,1844.9,-3370.3,2014.8,-117.26,887.78,641.82,-5368.5,-1430.5,1658
287.03,1485.4,1871.3,916.04,2480.9,2666.2,143.94,-1401,-1551.5,-476.99,-1143.2,124.87,3297.2,1819.8,-3327.8,1988.7,-116.15,874.46,633.06,-5298.7,-1410.8,1638.5
287.17,1468.5,1851.3,907.19,2452.6,2634.4,141.66,-1383.5,-1530.9,-467.98,-1128.3,124.38,3253.5,1795.3,-3284.9,1963.2,-114.8,861.76,625.43,-5228.8,-1391.5,1617.6
290.68,1451.6,1832.7,900.5,2424.9,2604.5,140.62,-1370.3,-1507.2,-457.45,-1110.7,123.82,3210.7,1773,-3240.7,1938.3,-114.44,851.76,617.78,-5159,-1370.6,1597.4
292.09,1434.4,1811.1,893.14,2396.3,2574.2,141.69,-1350.2,-1483.5,-447.03,-1092,123.91,3168.5,1751.4,-3195.8,1914.2,-114.99,843.28,609.71,-5091,-1348.7,1577.6
288.48,1415,1785.3,882.87,2365.3,2540.4,141.21,-1323.8,-1462.8,-438.45,-1074.4,124.03,3125.1,1727.9,-3151.4,1890.5,-114.65,832.62,601.57,-5025.3,-1329.7,1556.1
283.02,1394.1,1760.2,871.2,2333.3,2504.5,138.06,-1301.9,-1444.1,-430.38,-1057.3,123.28,3079.4,1702.5,-3107.6,1866.8,-112,817.29,593.46,-4958.6,-1314.2,1533.1
278.5,1374,1738.9,861.16,2302.6,2470.1,135.36,-1286.6,-1423.1,-420.87,-1039.2,122.19,3032.9,1678.2,-3063.1,1843.3,-107.73,801,586.09,-4888.7,-1297.3,1511.1
272.89,1353.6,1717.2,851.91,2271.7,2436.5,133.31,-1269.8,-1399.9,-411.74,-1021.6,120.9,2987.3,1656,-3017.7,1818.9,-104.39,789.83,579.85,-4817.6,-1278.3,1489.7
266.24,1331.9,1690.8,840.13,2238.3,2400.6,129.36,-1252,-1378.6,-405.51,-1006.9,118.17,2942.5,1632.9,-2973.4,1792.6,-103.14,781.58,573.51,-4748.3,-1261.7,1465.2
262.34,1310.4,1662,825.29,2203.2,2363.2,124.09,-1239.5,-1360.6,-401.03,-993.97,113.97,2897.8,1607.8,-2930,1765.6,-101.49,770.72,566.81,-4681.6,-1246.8,1438.8
261.3,1291.6,1635.5,810.91,2169.5,2327.6,120.61,-1223.9,-1342.3,-395.39,-979.25,110.15,2856.3,1585.2,-2885.1,1740.5,-96.746,760.07,561.46,-4614.5,-1228.2,1415.2
258.94,1274.3,1611.7,799.65,2138,2293.6,118.89,-1198.8,-1321.3,-388.46,-962.68,107.52,2818.4,1565.7,-2839.3,1716.3,-91.103,752.78,556.62,-4542.4,-1206.8,1394.4
252.79,1252.9,1585.2,788.49,2104.9,2257.4,115.07,-1179,-1300,-383.42,-948.05,104.84,2777.7,1543.6,-2796.1,1688.7,-89.487,742.98,547.96,-4469.4,-1189.4,1371.6
245.73,1227,1554.9,774.54,2069,2218,109.12,-1168.2,-1280.4,-380.46,-936.63,101.61,2731.7,1517.1,-2755.1,1658.1,-91.396,728.01,535.54,-4402.1,-1175.9,1346.4
241.13,1203.6,1525.4,760.25,2033.7,2178.7,105.33,-1150.7,-1260.3,-375.83,-925.19,98.871,2685.2,1491,-2712,1629.4,-91.356,714.34,524.77,-4337.3,-1159.5,1322.6
236.71,1184.9,1498.5,747.17,1999.7,2141.1,104.01,-1124,-1239,-369.19,-911.49,97.041,2640.7,1466.9,-2666.5,1603.8,-87.822,704.56,517.4,-4268.7,-1139.9,1300.4
230.01,1166.6,1472.8,733.94,1964.5,2104.4,101.92,-1102.6,-1218.8,-363.89,-896.81,95.071,2597,1442,-2622,1577.7,-84.472,694.65,509.87,-4197.5,-1121.7,1277.7
223.25,1146.8,1447.6,720.25,1927.9,2067.3,97.922,-1090.1,-1200.8,-361.05,-883.04,92.039,2553.5,1415.9,-2579.6,1548.5,-83.732,682.75,499.86,-4128.4,-1105.4,1254.5
218.73,1126.2,1421.9,706.16,1891.5,2029.5,93.196,-1074.8,-1182.9,-358.84,-870.22,88.411,2510,1389.6,-2538,1517.8,-84.545,670.54,488.8,-4060.5,-1088.4,1231.5
217.09,1105,1396.2,691.9,1856.5,1991.6,89.537,-1051.4,-1163,-354.94,-856.93,85.578,2468.2,1364.9,-2494.8,1488.3,-84.915,660.21,479.39,-3988.1,-1069.4,1209
218.19,1084.5,1373.3,679.99,1823.4,1955.2,87.596,-1029,-1140.1,-348.47,-841.83,84.321,2429.1,1343.2,-2448.7,1461.9,-83.388,652.35,472.66,-3909.5,-1048.6,1187.4
218.44,1064.8,1353.8,671.68,1791.2,1919.4,84.31,-1013.1,-1115.8,-341.21,-825.63,83.567,2390.4,1323.3,-2401.4,1437.7,-80.083,644.99,467,-3831.3,-1028.4,1164.6
212.64,1042.7,1331.5,662.33,1757.3,1881.8,76.833,-998.76,-1093.1,-335.95,-811.1,81.715,2348.1,1301.1,-2356,1412,-77.361,635,459.78,-3760.8,-1011.4,1137.7
202.99,1019.3,1300.7,646.74,1721.1,1843.1,71.227,-980.26,-1074.9,-333.51,-799.29,79.738,2300.8,1273.4,-2314.8,1381.6,-77.264,620.33,449.26,-3698.5,-995.56,1112.9
197.45,1002.1,1266.9,627.72,1685.2,1808.2,76.988,-959.7,-1060.3,-331.73,-787.02,79.873,2250.1,1241.8,-2276.4,1348.6,-78.75,601.73,436.21,-3634.8,-974.6,1100.6
195.72,990.63,1239,612.04,1651.6,1777.4,90.828,-940.85,-1044.5,-327.92,-771.3,81.417,2199.7,1210.8,-2236.9,1318.1,-79.347,583.06,423.66,-3562.4,-949.19,1097.2
189.33,974.02,1212.4,598.84,1617.8,1744.7,99.005,-921.65,-1026.2,-322.69,-754.25,82.591,2152.1,1182.7,-2195,1290.8,-78.446,567.74,413.62,-3488.7,-929.26,1087.9
176.36,947.65,1177.8,581.59,1580.1,1705.8,95.778,-905.14,-1009.1,-319.83,-740.49,82.842,2105.9,1155.4,-2152.6,1262.8,-77.684,554.73,404.3,-3423.1,-918.67,1067.1
163.79,918.31,1140,560.89,1539.5,1662.6,87.538,-896.03,-995.24,-320.69,-730.87,80.543,2058.2,1126.6,-2111.8,1231.7,-78.843,540.36,392.46,-3361,-909.46,1042.2
156.03,892.96,1110.4,543.91,1500.7,1620.2,81.826,-883.95,-980.11,-320.87,-721.33,75.503,2009.7,1097.8,-2071.7,1199.5,-81.579,524.65,378.62,-3292.9,-894.46,1020.5
151.06,872.11,1088.7,532.83,1465.8,1582.2,81.644,-860.49,-959.58,-316.21,-708.08,71.069,1964.5,1072.3,-2029.3,1169.4,-83.719,511.45,366.89,-3219.2,-874.33,1003.2
146.79,852.22,1067.9,523.74,1433.1,1547.4,84.208,-833.97,-934.99,-308.05,-691.56,68.589,1923.8,1050.6,-1983.3,1142.5,-83.444,502.51,359.15,-3145.6,-853.3,985.76
142.48,830.15,1045.1,513.36,1400.3,1511.6,81.724,-812.5,-910.36,-299.69,-674.63,66.203,1883.3,1030.4,-1934.9,1118.1,-80.455,494.78,353.65,-3073.7,-835.94,962.61
137.68,807.27,1021,500.74,1366.9,1474.6,72.916,-795.07,-888.52,-292.15,-658.89,63.957,1839.2,1009.1,-1886.9,1094.2,-76.509,483.87,348.04,-3000.8,-822.18,935.33
133.78,787.96,995.45,486.7,1333.9,1439.7,67.328,-777.92,-869.3,-284.66,-643.52,63.242,1792.5,986.02,-1841.5,1069.4,-73.927,470.39,341.21,-2927.3,-805.55,911.87
130.1,771.09,967.7,472.51,1301.1,1406.9,68.356,-761.17,-850.7,-277.02,-627.45,62.461,1746.4,962.2,-1797.2,1043.4,-72.961,458.4,333.07,-2857.1,-784.65,892.18
122.59,750.4,939.04,458.87,1266.8,1371.6,67.415,-749.72,-831.49,-269.77,-611.24,59.603,1702.1,938.5,-1752.3,1016.7,-72.086,448.48,323.91,-2790.6,-766.73,868.26
112.51,725.92,913.29,447.59,1233.4,1334.1,61.232,-739.94,-810.16,-261.78,-594.78,56.958,1659.5,915.76,-1706.4,990.65,-69.463,439.29,315.33,-2724.4,-753.06,839.81
106,704.12,892.03,438.63,1203.2,1299,56.592,-717.94,-786.18,-251.83,-577.36,56.993,1617.2,894.63,-1659.6,966.3,-65.029,430.63,309.03,-2655.6,-736.7,814.36
102.94,685.99,870.97,427.57,1172.2,1265.2,55.993,-685.92,-763.06,-243.01,-561.13,56.822,1573.6,872.74,-1614.1,941.71,-62.088,420.69,303.2,-2583.8,-717.2,793.6
97.575,666,845.48,413.07,1136.5,1228.1,54.719,-663.04,-743.7,-238.25,-548.24,53.137,1529.6,847.89,-1570.6,914.73,-62.753,407.68,294.92,-2512.8,-700.96,772.1
89.628,642.47,818.07,399.99,1100.8,1189.1,50.836,-651.81,-725.11,-233.84,-535.68,48.591,1488.1,823.32,-1526.8,887.67,-63.525,394.74,285.47,-2444.9,-688.01,747.43
85.603,620.55,794.95,391.47,1070.2,1152.9,47.104,-636,-702.49,-225.24,-519.53,47.099,1449.8,802.63,-1480.6,863.19,-60.759,385.6,277.38,-2376.4,-671.45,723.23
88.533,604.55,777.44,385.28,1043.4,1120.5,46.12,-609.01,-675.84,-214.18,-500.88,47.904,1410.5,783.55,-1433.9,839.51,-56.266,377.24,269.77,-2303.8,-648.03,703.08
92.224,591.35,760.41,377.4,1015.3,1089.6,47.39,-581.23,-649.76,-204.66,-483.03,48.599,1367.4,762.3,-1388.9,814.41,-53.392,364.72,261.3,-2228.8,-622.47,685.65
89.206,574.65,738.11,366.03,983.25,1057.3,47.41,-562.78,-627.42,-197.71,-467.16,48.347,1322.8,738.8,-1345.6,788.29,-52.405,349.61,252.91,-2155.2,-601.48,666.38
82.19,554.64,711.52,353.41,949.28,1023,44.942,-549.95,-607.64,-191.71,-452.24,47.11,1279.8,714.89,-1302.6,762.34,-51.535,337.27,245.85,-2085.3,-584.71,643.66
79.776,535.72,686.14,342.53,916.94,988.43,43.16,-533.1,-588.41,-185.28,-436.85,45.55,1238.6,691.18,-1259.1,736.9,-49.941,328.73,239.71,-2017.2,-566.23,620.96
82.094,517.85,663.41,332.56,886.4,954.45,42.827,-514.18,-569.88,-178.99,-421.68,44.178,1196.6,666.54,-1216.3,711.04,-48.809,319.82,232.73,-1948.9,-545.32,600.19
81.228,498.19,640.24,320.56,854.9,919.38,40.102,-501.93,-552.2,-173.94,-408.97,41.84,1151.6,639.88,-1175.8,683.7,-49.235,307.07,224.14,-1882.4,-527.14,577.33
74.67,476.73,614.67,306.5,821.36,882.48,33.941,-490.54,-534.19,-169.83,-398.7,37.861,1104.9,612.7,-1136.8,655.51,-50.191,292.48,215.02,-1819.6,-512.75,549.82
68.298,456.15,588.55,293.28,788.21,845.65,28.928,-468.18,-515.59,-165.67,-387.93,34.099,1060.7,587.8,-1096.7,627.86,-50.229,280.51,205.98,-1756.4,-496.65,523.39
66.043,438.26,564.5,282.66,757.61,811.07,27.871,-440.97,-496.9,-160.86,-374.67,32.105,1019.8,565.53,-1054.7,601.17,-49.174,271.52,196.71,-1687.4,-475.85,503.29
65.735,421.57,543.1,273.5,728.48,778.68,27.92,-420.12,-477.2,-154.72,-359.2,30.832,978.9,544.62,-1011.3,576.14,-47.098,263.12,188.58,-1614.1,-454.31,485.95
65.065,404.11,523,263.55,698.45,746.52,26.714,-404.83,-455.95,-147.13,-342.48,29.268,938.01,524.59,-966.42,553.38,-44.056,254.6,182.93,-1542,-435.43,466.54
63.18,385.57,501.62,251.61,666.56,713,25.314,-392.19,-434.98,-139.52,-325.54,29.154,898.24,504.22,-921.32,531.39,-40.553,245.65,177.47,-1473.5,-418.59,445.32
59.4,366.49,478.94,239.23,634.52,678.87,24.539,-379.04,-415.41,-132.93,-309.34,31.825,858.21,481.91,-878.21,508.18,-37.334,234.4,169.19,-1406.5,-401.41,424.83
55.55,348.78,458.05,228.82,604.9,646.52,23.954,-359.23,-395.87,-126.75,-293.71,34.671,816.12,457.89,-838.16,483.22,-35.353,219.12,157.73,-1338.9,-380.62,405.72
53.724,333.24,438.22,219.31,576.66,615.96,22.743,-334.1,-376.03,-120.85,-278.3,34.555,772.35,433.37,-799.9,457.01,-34.98,201.37,144.46,-1272.1,-358.19,385.39
52.567,317.67,416.12,208.65,546.83,584.78,20.892,-314.08,-356.49,-115.44,-263.42,31.678,729.74,409.67,-760.58,430.89,-34.624,185.69,131.97,-1207.9,-340.33,362.54
50.831,301.29,393.16,198.3,516.34,552.64,19.953,-302.94,-335.97,-109.31,-249.18,28.227,690.81,388.3,-718.75,406.25,-32.41,174.55,122.55,-1143.5,-324.88,341.04
50.244,285.5,373.44,190.93,488.34,521.48,20.763,-287.32,-313.27,-101.11,-234.86,26.272,655.25,369.77,-675.71,383.29,-28.874,167.09,116.2,-1075.5,-304.52,324.19
